botanical_entry_id,common_name_pt,common_name_en,botanical_name,scientific_name,variety_cultivar,alternative_names,duplicate_name_group,duplicate_name_count,part_used,season,ferment_safety,use_type,functions,form_in_system,micronutrients,notes,ayurvedic_profile,tcm_meridians,tcm_nature_flavour,archetype_animal,scientific_actions,synergy_tags,element_planet,permaculture_guild,biodynamic_timing,soil_type,growing_conditions,foraging_habitat,plant_type,perennial_main_group,sweep_bucket,scarcity_class,conservation_relevance,heritage_flag,medicinal_flag,ecological_value_flag,perennial_rating,inclusion_rationale,mature_height_m_min,mature_height_m_max,mature_height_m,mature_spread_m_min,mature_spread_m_max,mature_spread_m,size_class,root_volume_class,container_suitable,pruning_response,dwarf_flag,grafted_flag,self_fertile_flag,pollination_requirement,pollinator_type,pollination_notes,plant_lifespan_years,productive_lifespan_years,replacement_cycle_years,data_confidence_level,data_source_type,record_completeness_score,fields_completed_count,system_roles,propagation_difficulty,propagation_success_rate,invasiveness_risk_level,spread_control_required,min_temp_c,max_temp_c,drought_tolerance,frost_tolerance,endemic_to_brazil,conservation_flag,invasive_risk_brazil,source_url_primary,source_url_secondary,source_url_tertiary,confidence_score,confidence_notes,kombucha_1f_friendly_flag,tea_friendly_flag,bitters_friendly_flag,cordial_friendly_flag,fresh_produce_friendly_flag,preserve_friendly_flag,cosmetic_friendly_flag,source_table,source_row
BOT-BR-0261,carrapicho-de-carneiro,,Calyptocarpus brasiliensis,calyptocarpus brasiliensis,,,carrapicho-de-carneiro,2,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica, Pampa. Vegetation: Área Antrópica, Floresta Ombrófila Mista. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00106",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica, Pampa; Área Antrópica, Floresta Ombrófila Mista","Área Antrópica, Floresta Ombrófila Mista",herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green,,,review_naturalized,TRUE,2,38,medium_high,medium,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=calyptocarpus%20brasiliensis,https://powo.science.kew.org/results?q=calyptocarpus%20brasiliensis,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,129203
BOT-BR-0262,espinheira,,Cardionema ramosissima,cardionema ramosissima,,espirilho-do-campo; roseta,espinheira,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica, Pampa. Vegetation: Área Antrópica, Campo de Altitude, Campo Limpo, Restinga, Vegetação Sobre Afloramentos Rochosos. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; montane/cloud-edge fit; rocky-outcrop fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00183",,,,,,,,,,Terrícola,"Mata Atlântica, Pampa; Área Antrópica, Campo de Altitude, Campo Limpo, Restinga, Vegetação Sobre Afloramentos Rochosos","Área Antrópica, Campo de Altitude, Campo Limpo, Restinga, Vegetação Sobre Afloramentos Rochosos",herb,Herb,well_known_core_species,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest|Coastal_Restinga|Highland; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Known cultivated or strongly vernacularized Brazil-occurring taxon kept in core branch coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green;wetland_filter,,,review_naturalized,TRUE,-2,34,medium,medium_high,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=cardionema%20ramosissima,https://powo.science.kew.org/results?q=cardionema%20ramosissima,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,6691
BOT-BR-0263,curuzinho,,Cardiospermum anomalum,cardiospermum anomalum,,,curuzinho,1,,,,,,Erva; Subarbusto,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Caatinga, Cerrado. Vegetation: Caatinga (stricto sensu), Campo Rupestre, Cerrado (lato sensu), Floresta Estacional Semidecidual. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: seasonal-forest transition fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01372",,,,,,,,,,Terrícola,"Caatinga, Cerrado; Caatinga (stricto sensu), Campo Rupestre, Cerrado (lato sensu), Floresta Estacional Semidecidual","Caatinga (stricto sensu), Campo Rupestre, Cerrado (lato sensu), Floresta Estacional Semidecidual",subshrub_herb,Subshrub/Herb,indigenous_traditional_long_use,endemic_or_localized,endemic_native,FALSE,,TRUE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.6,0.6,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,xeric_support,,,low_native,FALSE,8,40,high,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=cardiospermum%20anomalum,https://powo.science.kew.org/results?q=cardiospermum%20anomalum,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,20882
BOT-BR-0264,Balãozinho,,Cardiospermum halicacabum var. halicacabum,cardiospermum halicacabum var. halicacabum,var. halicacabum,Camapu; Mai matsi,balaozinho,3,,,,,,Erva; Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Mata Atlântica, Pantanal. Vegetation: Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00649",,,,,,,,,,Terrícola,"Amazônia, Mata Atlântica, Pantanal; Floresta Ombrófila (= Floresta Pluvial)",Floresta Ombrófila (= Floresta Pluvial),liana_vine,Liana/Vine,heritage_scarce_regionally_preserved,known_native,,TRUE,,TRUE,5,biome_tags=Atlantic_Forest|Highland; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.5,35,climber,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=cardiospermum%20halicacabum%20var.%20halicacabum,https://powo.science.kew.org/results?q=cardiospermum%20halicacabum%20var.%20halicacabum,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,121556
BOT-BR-0265,Balãozinho,,Cardiospermum halicacabum var. microcarpum,cardiospermum halicacabum var. microcarpum,var. microcarpum,Cina,balaozinho,3,,,,,,Erva; Liana/volúvel/trepadeira,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Mata Atlântica, Pantanal. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: Atlantic Forest branch-fit candidate; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00650",,,,,,,,,,Terrícola,"Amazônia, Mata Atlântica, Pantanal",,liana_vine,Liana/Vine,heritage_scarce_regionally_preserved,known_native,,TRUE,,TRUE,5,biome_tags=Atlantic_Forest|Highland; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,6,6,,2.5,2.5,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,climber,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=cardiospermum%20halicacabum%20var.%20microcarpum,https://powo.science.kew.org/results?q=cardiospermum%20halicacabum%20var.%20microcarpum,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,87730
BOT-BR-0266,mamão,,Carica papaya,carica papaya,,papaya,mamao,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal. Vegetation: Área Antrópica, Caatinga (stricto sensu), Cerrado (lato sensu), Floresta de Terra Firme, Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; homegarden/disturbed-edge crossover; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00181",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica, Pantanal; Área Antrópica, Caatinga (stricto sensu), Cerrado (lato sensu), Floresta de Terra Firme, Floresta Ombrófila (= Floresta Pluvial)","Área Antrópica, Caatinga (stricto sensu), Cerrado (lato sensu), Floresta de Terra Firme, Floresta Ombrófila (= Floresta Pluvial)",tree_shrub,Tree/Shrub,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,fruit_producer;structural;xeric_support,,,review_naturalized,TRUE,8,40,high,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=carica%20papaya,https://powo.science.kew.org/results?q=carica%20papaya,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,22405
BOT-BR-0267,bumә Kaxinawá,,Carludovica palmata,carludovica palmata,,chila,bum kaxinawa,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia. Vegetation: Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00268",,,,,,,,,,Terrícola,Amazônia; Floresta Ombrófila (= Floresta Pluvial),Floresta Ombrófila (= Floresta Pluvial),herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.486,34,leafy_green,,,review_naturalized,TRUE,10,35,low_to_medium,low,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=carludovica%20palmata,https://powo.science.kew.org/results?q=carludovica%20palmata,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,22606
BOT-BR-0268,chorão-da-praia,,Carpobrotus edulis,carpobrotus edulis,,,chorao-da-praia,1,,,,,,Erva,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Mata Atlântica. Vegetation: Restinga. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00002",,,,,,,,,,Terrícola,Mata Atlântica; Restinga,Restinga,herb,Herb,less_common_but_still_cultivated,common_cultivated,,FALSE,,FALSE,4,biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Cultivated or naturalized Brazil-occurring taxon with vernacular coverage retained for branch breadth. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,0.8,0.8,,0.5,0.5,S,low,yes,cutback_or_cleanup_tolerant,FALSE,,,,,,,,,medium_high,JBRJ_Flora2015; derived_builder_fields,0.471,33,leafy_green;wetland_filter,,,review_naturalized,TRUE,-2,34,medium,medium_high,FALSE,,review_naturalized,https://floradobrasil.jbrj.gov.br/consulta/?q=carpobrotus%20edulis,https://powo.science.kew.org/results?q=carpobrotus%20edulis,,0.471,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,291120
BOT-BR-0269,"puleiro-de-pombo, língua -de-tiú",,Casearia arborea,casearia arborea,,"camarão-branco, rama-branca; capança-braba, boieira; língua-de-velho, pindaíba; língua-de-cão; folha-de-carne, chá-de-frade; erva-de-lagarto, espeteiro, pau-prego; pau-de-olaria, muirapuama; carniceiro; erva-de-lagarto, imbuí-amarelo; folha-de-carne","puleiro-de-pombo, lingua -de-tiu",1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Cerrado, Mata Atlântica. Vegetation: Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Terra Firme, Floresta Estacional Decidual, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial). Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: dense ombrophilous forest fit; seasonal-forest transition fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-01004",,,,,,,,,,Terrícola,"Amazônia, Cerrado, Mata Atlântica; Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Terra Firme, Floresta Estacional Decidual, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial)","Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta de Terra Firme, Floresta Estacional Decidual, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial)",tree_shrub,Tree/Shrub,indigenous_traditional_long_use,known_native,,FALSE,,TRUE,5,biome_tags=Atlantic_Forest; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Native vernacular taxon retained for traditional/long-use coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.486,34,structural,,,low_native,FALSE,-2,34,medium,medium_high,FALSE,,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=casearia%20arborea,https://powo.science.kew.org/results?q=casearia%20arborea,,0.486,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,14363
BOT-BR-0270,carapanauba-í,,Casearia commersoniana,casearia commersoniana,,"aderninho-de-capoeira, pau-de-espeto, quebra-facão; cabatão, canela-de-viado, flor-da-noiva; mourão; pa-de-carne; assa-leitão, erva-de-tiú, pau-de-espeto; Café-bravo, farinha-seca, pimentinha; cafezinho-do-mato, sapucainha; Tomimrinanke (Uaiacá-Mucajaí)",carapanauba-i,1,,,,,,Arbusto; Árvore,,"Accepted Brazil taxon from JBRJ angiosperm checklist. Domains: Amazônia, Caatinga, Cerrado, Mata Atlântica. Vegetation: Campinarana, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Restinga. Size, climate, root and layer builder fields are provisional derivations from life form + domain where no taxon-level trait source was present in this import. Ubatuba/Green Coast focus retained: restinga/coastal-sand fit; dense ombrophilous forest fit; seasonal-forest transition fit; tree rows limited to <=12 m in this pass. | source_botanical_entry_id=BR-BEM-00980",,,,,,,,,,Terrícola,"Amazônia, Caatinga, Cerrado, Mata Atlântica; Campinarana, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Restinga","Campinarana, Campo Rupestre, Cerrado (lato sensu), Floresta Ciliar ou Galeria, Floresta Estacional Semidecidual, Floresta Ombrófila (= Floresta Pluvial), Restinga",tree_shrub,Tree/Shrub,heritage_scarce_regionally_preserved,endemic_or_localized,endemic_native,TRUE,,TRUE,5,biome_tags=Atlantic_Forest|Coastal_Restinga; scaleup_pass=Atlantic_Forest_Scaleup_2026-04-06; scaleup_source=ubatuba_green_coast_focus_pack_v1; source_rationale=Named infraspecific or endemic vernacular taxon retained for heritage/regional preservation coverage. Ubatuba/Green Coast focus filter applied; Atlantic Forest/coastal fit retained; tall trees excluded for current pass.,,5,5,,3,3,L,high,limited,responsive_with_species_variation,FALSE,,,,,,,,,medium,JBRJ_Flora2015; derived_builder_fields,0.5,35,structural;xeric_support,,,low_native,FALSE,8,40,high,low,TRUE,endemic_native,low_native,https://floradobrasil.jbrj.gov.br/consulta/?q=casearia%20commersoniana,https://powo.science.kew.org/results?q=casearia%20commersoniana,,0.5,Atlantic Forest scale-up row carried from Ubatuba / Green Coast focus pack; layer and role normalization applied without schema changes.,,,,,,,,angiospermsdatabase.xlsx,14366
